filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,wav2vec 2.0 (Transformer)_layer8_distance_tgt,wav2vec 2.0 (Transformer)_layer8_distance_oth,wav2vec 2.0 (Transformer)_layer9_distance_tgt,wav2vec 2.0 (Transformer)_layer9_distance_oth,wav2vec 2.0 (Transformer)_layer10_distance_tgt,wav2vec 2.0 (Transformer)_layer10_distance_oth,wav2vec 2.0 (Transformer)_layer11_distance_tgt,wav2vec 2.0 (Transformer)_layer11_distance_oth,wav2vec 2.0 (Transformer)_layer1_distance_tgt,wav2vec 2.0 (Transformer)_layer1_distance_oth,wav2vec 2.0 (Transformer)_layer2_distance_tgt,wav2vec 2.0 (Transformer)_layer2_distance_oth,wav2vec 2.0 (Transformer)_layer3_distance_tgt,wav2vec 2.0 (Transformer)_layer3_distance_oth,wav2vec 2.0 (Transformer)_layer4_distance_tgt,wav2vec 2.0 (Transformer)_layer4_distance_oth,wav2vec 2.0 (Transformer)_layer5_distance_tgt,wav2vec 2.0 (Transformer)_layer5_distance_oth,wav2vec 2.0 (Transformer)_layer6_distance_tgt,wav2vec 2.0 (Transformer)_layer6_distance_oth,wav2vec 2.0 (Transformer)_layer7_distance_tgt,wav2vec 2.0 (Transformer)_layer7_distance_oth,wav2vec 2.0 (Transformer)_layer12_distance_tgt,wav2vec 2.0 (Transformer)_layer12_distance_oth
TU_TRIP8718_0,y,œ,d,ʃ,TU8,TU40,TU83,TU-participant2,TU-participant4,False,0,TU,5,0.4765020906925201,0.530541718006134,0.3369190394878387,0.3706602156162262,0.2806994318962097,0.2552415728569031,0.0478943139314651,0.0672908425331115,0.4519282579421997,0.5090277791023254,0.4140077829360962,0.4815193116664886,0.4086185991764068,0.4655437469482422,0.4274742901325226,0.4904423356056213,0.4056073427200317,0.4739828109741211,0.4079384505748749,0.4869367182254791,0.4574915468692779,0.521750271320343,0.2132975459098816,0.2269732058048248
FR_TRIP30693_1,ɛ̃,ɛ,f,f,FR3111,FR2928,FR1157,FR-participant7,FR-participant4,True,1,FR,0,0.6130128502845764,0.6299716234207153,0.3770581781864166,0.3978725373744964,0.3633880913257599,0.0966359227895736,0.0504543520510196,0.0171242244541645,0.7980205416679382,0.7155723571777344,0.6724770665168762,0.6575546860694885,0.646658718585968,0.6213416457176208,0.6659378409385681,0.6404623985290527,0.606839120388031,0.6350437998771667,0.5951759815216064,0.6171453595161438,0.6000766754150391,0.6342905163764954,0.1137329787015914,0.0457966439425945
ES_TRIP10681_0,y:,ɤ:,s,t,ES312,ES298,ES228,ES-participant5,ES-participant1,False,0,ES,6,0.4241527318954468,0.4611135721206665,0.2694562971591949,0.2377718240022659,0.1078320071101188,0.079840674996376,0.0310170371085405,0.0208326075226068,0.5200185775756836,0.555458128452301,0.4392490983009338,0.510383665561676,0.3721843659877777,0.459035575389862,0.3812080919742584,0.4645044505596161,0.3654938638210296,0.4430205523967743,0.397258847951889,0.4406375885009765,0.429004967212677,0.4569249153137207,0.2974925339221954,0.2800912261009216
EN_TRIP37444_1,i,ɪ,f,s,EN1899,EN1763,EN2503,EN-participant1,EN-participant5,True,1,EN,1,0.3195964395999908,0.508324921131134,0.179135113954544,0.320324033498764,0.1334433704614639,0.2018309831619262,0.0139570534229278,0.0206043124198913,0.487742006778717,0.5946770906448364,0.4299642741680145,0.5566097497940063,0.4028290808200836,0.5362448692321777,0.411357969045639,0.5841222405433655,0.3847517073154449,0.5411744117736816,0.3377560675144195,0.5247688293457031,0.330600380897522,0.5273854732513428,0.0285110864788293,0.0411086343228817
GR_TRIP72609_0,øː,ʏ,ts,k,GR761,GR670,GR524,GR-participant5,GR-participant1,False,0,GR,3,0.5033204555511475,0.6556922793388367,0.309848427772522,0.3919704556465149,0.1520393639802932,0.1433426588773727,0.0518175922334194,0.049186073243618,0.6126911044120789,0.7135661244392395,0.5652517080307007,0.5742930173873901,0.4870318472385406,0.5510402321815491,0.4771507978439331,0.5732219815254211,0.4582239985466003,0.5482510924339294,0.4501631259918213,0.5223429799079895,0.4910195171833038,0.563522219657898,0.1687854677438736,0.1395128667354583
FR_TRIP76116_1,ɔ,œ,f,f,FR3609,FR3566,FR2004,FR-participant5,FR-participant3,True,1,FR,0,0.345755934715271,0.3445219397544861,0.19661346077919,0.1978649944067001,0.0664816498756408,0.0565349198877811,0.0152368517592549,0.0132709229364991,0.422543317079544,0.3747396767139435,0.3732331991195678,0.3388846516609192,0.3365663588047027,0.3040777146816253,0.323354423046112,0.2919729053974151,0.3216536343097687,0.2964232265949249,0.3129961788654327,0.3088550865650177,0.3190727233886719,0.3577689826488495,0.1921366304159164,0.2066593170166015
EN_TRIP2900_0,æ,ʌ,z,b,EN261,EN364,EN980,EN-participant6,EN-participant4,False,0,EN,1,0.4771904349327087,0.5472387075424194,0.3572770953178406,0.4812627732753753,0.2651324272155761,0.3010952770709991,0.0507587827742099,0.0886364728212356,0.4894734621047973,0.51240473985672,0.4604550898075104,0.4731035828590393,0.4316624701023102,0.4472838938236236,0.4170622229576111,0.4354766011238098,0.3783519268035888,0.4057297110557556,0.3756420910358429,0.4375950694084167,0.4180438816547394,0.4963696897029876,0.4935628771781921,0.2697907984256744
TU_TRIP3503_0,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,False,0,TU,5,0.5973714590072632,0.6673488616943359,0.4707739055156708,0.5090168714523315,0.182896539568901,0.21971096098423,0.11679308116436,0.0661236271262168,0.5442520380020142,0.6335406303405762,0.499424934387207,0.594891369342804,0.4732086658477783,0.5656698942184448,0.4804165661334991,0.5680710673332214,0.4844058156013489,0.5754411816596985,0.5136156678199768,0.5906494855880737,0.5551862716674805,0.6389568448066711,0.4113843142986297,0.4379230141639709
BR_TRIP36955_1,o,ɔ,t,f,BR220,BR341,BR1003,BR-participant4,BR-participant5,True,1,BR,2,0.5771656632423401,0.4203369617462158,0.3983301222324371,0.3182302415370941,0.1113746464252471,0.0852824375033378,0.0462731532752513,0.0397773683071136,0.601645290851593,0.5095524191856384,0.5324521660804749,0.4759796559810638,0.5350360870361328,0.448734849691391,0.5703483819961548,0.4357543885707855,0.5425671935081482,0.3977267742156982,0.5128968954086304,0.37311652302742,0.5332478880882263,0.3835214674472809,0.1120899990200996,0.1668743044137954
GR_TRIP61692_0,ʏ,ʊ,f,s,GR326,GR348,GR548,GR-participant4,GR-participant1,False,0,GR,3,0.5017234683036804,0.57169109582901,0.3472982943058014,0.3281986117362976,0.2494626343250274,0.2220329344272613,0.0359735935926437,0.0489589273929595,0.5739163160324097,0.6082117557525635,0.5270847678184509,0.553301215171814,0.486380010843277,0.5198742151260376,0.4959939420223236,0.5390751957893372,0.4877788722515106,0.5390413999557495,0.4649574756622314,0.5415194034576416,0.4503958523273468,0.5557858347892761,0.142534464597702,0.1676263958215713
GL_TRIP1523_1,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,True,1,GL,4,0.3873287141323089,0.3835713863372803,0.2097328752279281,0.2075887620449066,0.1192078962922096,0.0527778454124927,0.0460774600505828,0.0131141804158687,0.4926987588405609,0.4997744262218475,0.4197795987129211,0.4453438222408294,0.3835049867630005,0.4067322313785553,0.3682017028331756,0.3903554677963257,0.3709056973457336,0.3929506540298462,0.3886953890323639,0.3970066606998443,0.3899425268173218,0.3788586556911468,0.048314232379198,0.0162028521299362
BR_TRIP38638_0,ũ,õ,k,b,BR278,BR423,BR902,BR-participant4,BR-participant5,False,0,BR,2,0.5941299796104431,0.6603930592536926,0.3723158836364746,0.5981116890907288,0.2458952814340591,0.0754479840397834,0.0833491832017898,0.0365605093538761,0.5687568783760071,0.5578000545501709,0.5438284277915955,0.538973867893219,0.5270335674285889,0.5403421521186829,0.5476903915405273,0.5338202714920044,0.5514233112335205,0.545497477054596,0.5481421947479248,0.5561327338218689,0.5601961612701416,0.6283572316169739,0.3189231157302856,0.1834979653358459
BR_TRIP7706_0,ẽ,ɐ̃,l,s,BR143,BR138,BR839,BR-participant2,BR-participant1,False,0,BR,2,0.2885442972183227,0.4586962163448334,0.1384692043066024,0.3117181956768036,0.0891390964388847,0.1970199942588806,0.0104504032060503,0.0210958700627088,0.4421677887439728,0.4904503226280212,0.3824805915355682,0.4405242204666137,0.3686802387237549,0.4339271187782287,0.3620394170284271,0.4474725723266601,0.3338938951492309,0.4297236204147339,0.3138678967952728,0.4175271689891815,0.2996537089347839,0.4131590127944946,0.0308559983968734,0.081741839647293
ES_TRIP16504_1,ø:,ɤ:,m,v,ES339,ES328,ES255,ES-participant5,ES-participant1,True,1,ES,6,0.35816091299057,0.5452654361724854,0.2321323305368423,0.4692914187908172,0.0945306867361068,0.5865950584411621,0.0303296502679586,0.1501543521881103,0.5103244185447693,0.554000735282898,0.4615917503833771,0.5021234154701233,0.389642983675003,0.4782825708389282,0.4003351926803589,0.4706707894802093,0.3623678386211395,0.4269347190856933,0.331015944480896,0.4179631769657135,0.3409473001956939,0.46724933385849,0.0789614617824554,0.5892817378044128
GR_TRIP55733_0,iː,ɪ,ɡ,s,GR276,GR303,GR488,GR-participant4,GR-participant3,False,0,GR,3,0.4911417663097381,0.5457803010940552,0.2936308085918426,0.350474089384079,0.2003724128007888,0.0820582956075668,0.0380201116204261,0.0259516518563032,0.6542899012565613,0.7097008228302002,0.6152788400650024,0.6610440015792847,0.5440270900726318,0.6223120093345642,0.5027835369110107,0.6444984674453735,0.4593008756637573,0.5323948860168457,0.4356082677841186,0.5079708695411682,0.5110906362533569,0.5438999533653259,0.2723105251789093,0.1903303265571594
FR_TRIP8096_0,o,ɔ,z,f,FR803,FR1021,FR1644,FR-participant2,FR-participant4,False,0,FR,0,0.6256294250488281,0.6286239624023438,0.5212520956993103,0.4765405058860779,0.3054598271846771,0.306803822517395,0.0600524917244911,0.0620372779667377,0.671519935131073,0.6782276630401611,0.6155682802200317,0.6195019483566284,0.5652138590812683,0.5683216452598572,0.5930141806602478,0.6009054183959961,0.5748677253723145,0.595087468624115,0.5560687184333801,0.5770132541656494,0.5643473863601685,0.5804851651191711,0.1418235301971435,0.167305126786232
GR_TRIP6830_1,yː,iː,f,t,GR180,GR174,GR764,GR-participant2,GR-participant5,True,1,GR,3,0.6400582194328308,0.643941342830658,0.3500206768512726,0.3641530275344848,0.1290749311447143,0.1167820841073989,0.0327325314283371,0.0204331539571285,0.6534430980682373,0.6440542936325073,0.6081342697143555,0.6056193113327026,0.6041715741157532,0.5835424661636353,0.6227750778198242,0.6002392172813416,0.5934286117553711,0.5940415263175964,0.5835896730422974,0.5777302980422974,0.607864260673523,0.6118661165237427,0.3239699006080627,0.1411530077457428
BR_TRIP14438_0,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,False,0,BR,2,0.5304003357887268,0.5303289890289307,0.2963505387306213,0.2839533388614654,0.3044940829277038,0.2372771352529525,0.0544326677918434,0.0327540524303913,0.5083339214324951,0.5587863326072693,0.4683797061443329,0.5289255976676941,0.4544655084609985,0.51458340883255,0.4604651927947998,0.5407423377037048,0.4464531242847442,0.5639868378639221,0.4502179622650146,0.5643875002861023,0.5030014514923096,0.5601596236228943,0.4726057946681976,0.0812442377209663
ES_TRIP13567_1,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,True,1,ES,6,0.4063699245452881,0.6614564061164856,0.2387346029281616,0.4014716446399688,0.2356373518705368,0.2493494004011154,0.0666952654719352,0.0538658760488033,0.461197942495346,0.6254337430000305,0.4314169287681579,0.6129439473152161,0.3910794854164123,0.5962366461753845,0.39182049036026,0.6237217783927917,0.3893648684024811,0.6249570846557617,0.4035796523094177,0.623774528503418,0.405495285987854,0.6641966700553894,0.5305294990539551,0.3451134264469147
EN_TRIP22922_0,ɪ,ʊ,z,f,EN720,EN651,EN2197,EN-participant2,EN-participant7,False,0,EN,1,0.427526444196701,0.4803102314472198,0.2541512548923492,0.3958376049995422,0.2408226430416107,0.1951884478330612,0.0291259307414293,0.0256304275244474,0.4801937043666839,0.4867924451828003,0.4252731204032898,0.4227268397808075,0.3680818378925323,0.3792479038238525,0.3640497922897339,0.3689242899417877,0.3587279021739959,0.3638715445995331,0.3652025759220123,0.3637256622314453,0.3859009444713592,0.4980915784835815,0.1098294183611869,0.0859389975666999
TU_TRIP9973_1,ɯ,œ,d,ʃ,TU244,TU206,TU88,TU-participant1,TU-participant4,True,1,TU,5,0.4925392270088196,0.5659422874450684,0.3549737632274627,0.4021685123443603,0.297402411699295,0.2678484320640564,0.0781856179237365,0.0530139319598674,0.475892037153244,0.5450080633163452,0.420380562543869,0.4789151847362518,0.394279271364212,0.4721000790596008,0.428837388753891,0.5239146947860718,0.4349933564662933,0.5119225978851318,0.4418623149394989,0.5014909505844116,0.4802407026290893,0.5465126633644104,0.1971340328454971,0.1297739446163177
FR_TRIP65129_0,œ,ø,z,b,FR1599,FR1230,FR4446,FR-participant4,FR-participant8,False,0,FR,0,0.6319898962974548,0.5018892884254456,0.4156335294246673,0.2648118734359741,0.271426796913147,0.1637741029262542,0.0465813800692558,0.0301241278648376,0.6303262114524841,0.5565233826637268,0.5743388533592224,0.5030645132064819,0.5426812171936035,0.4869910776615143,0.5570849776268005,0.5077921748161316,0.5799469947814941,0.5151970386505127,0.605464518070221,0.5308757424354553,0.6039721369743347,0.5327631831169128,0.3148090541362762,0.0761893764138221
ES_TRIP22578_0,ɤ:,æ:,s,t,ES85,ES97,ES13,ES-participant4,ES-participant2,False,0,ES,6,0.5249033570289612,0.6533116102218628,0.3732077479362488,0.4416276514530182,0.2084079384803772,0.3212951719760895,0.0300054438412189,0.0602833516895771,0.5437927842140198,0.6323567032814026,0.4740119576454162,0.5859519839286804,0.4380505681037903,0.5572995543479919,0.4401443302631378,0.5723918676376343,0.4408636391162872,0.5554274916648865,0.428842157125473,0.5279221534729004,0.4844078421592712,0.6254916191101074,0.241425484418869,0.497449666261673
BR_TRIP65865_1,ẽ,ĩ,l,s,BR839,BR688,BR546,BR-participant1,BR-participant3,True,1,BR,2,0.3668337166309356,0.5523915886878967,0.2314064353704452,0.3915704488754272,0.1816738545894622,0.2839041948318481,0.0359281525015831,0.0480250678956508,0.4718825817108154,0.6170441508293152,0.4149860441684723,0.5779337286949158,0.3966200947761535,0.5351130962371826,0.4103778600692749,0.5443057417869568,0.3792432844638824,0.5220932960510254,0.3620515763759613,0.5031632781028748,0.3546891510486603,0.511321485042572,0.148110419511795,0.2715427279472351
GR_TRIP41043_1,ʏ,yː,b,s,GR28,GR4,GR396,GR-participant6,GR-participant3,True,1,GR,3,0.3610175549983978,0.5628033876419067,0.2759385108947754,0.4164110720157623,0.436108648777008,0.2726090848445892,0.1168529093265533,0.0583578050136566,0.4535380005836487,0.6272956132888794,0.3884041905403137,0.5409907102584839,0.3508201837539673,0.512059211730957,0.3430178165435791,0.5003198385238647,0.3053266108036041,0.4733824133872986,0.272291898727417,0.4733749032020569,0.3147130906581878,0.5397533178329468,0.5066383481025696,0.1837249547243118
TU_TRIP7840_0,i,u,ʃ,t,TU15,TU35,TU166,TU-participant2,TU-participant3,False,0,TU,5,0.4395320415496826,0.4718455076217651,0.3639947772026062,0.3710200190544128,0.1358849555253982,0.1964031010866165,0.0252589751034975,0.0345950312912464,0.4662351310253143,0.4417126476764679,0.3908505439758301,0.4041793942451477,0.3432868123054504,0.3828152418136596,0.3319704234600067,0.3944958448410034,0.3092104494571686,0.3839416205883026,0.3529763221740722,0.4044620990753174,0.4226101338863373,0.440868079662323,0.0514390766620636,0.1610089242458343
EN_TRIP31897_1,ɑ,æ,f,s,EN1219,EN1417,EN10,EN-participant3,EN-participant6,True,1,EN,1,0.4209137558937073,0.4111675322055816,0.2544014453887939,0.2224467247724533,0.2151024341583252,0.4191028475761413,0.0320354588329792,0.0744127854704856,0.4076551795005798,0.5148826837539673,0.3644125461578369,0.463699460029602,0.3437452316284179,0.4477461278438568,0.3610578179359436,0.4630669057369232,0.3370590209960937,0.4209615290164947,0.3311152756214142,0.3995733559131622,0.3741874992847442,0.4229455590248108,0.1267538964748382,0.319511741399765
BR_TRIP53536_1,õ,ɐ̃,m,d,BR702,BR679,BR92,BR-participant1,BR-participant2,True,1,BR,2,0.4306398034095764,0.5063368678092957,0.2865495979785919,0.3342933058738708,0.3693517744541168,0.4535308182239532,0.0664742216467857,0.0693404302000999,0.5131281018257141,0.5619485378265381,0.4540147483348846,0.5166067481040955,0.4180904328823089,0.4913114607334137,0.4131201505661011,0.4997611939907074,0.3770369589328766,0.4857185781002044,0.3498598337173462,0.4492185115814209,0.3610165417194366,0.4459139406681061,0.4973349273204803,0.5382776856422424
ES_TRIP27779_0,æ:,a:,m,v,ES187,ES212,ES58,ES-participant3,ES-participant2,False,0,ES,6,0.2179319411516189,0.2434445470571518,0.1489442437887191,0.1636679470539093,0.1331312805414199,0.1321308612823486,0.0133415842428803,0.022885762155056,0.4632795453071594,0.4667125344276428,0.3800815641880035,0.3988965451717376,0.3355032801628113,0.3441525995731354,0.2974008023738861,0.3028096258640289,0.2662930786609649,0.2811088860034942,0.250681072473526,0.2642229795455932,0.2539379596710205,0.2681595981121063,0.0316350944340229,0.0890976935625076
BR_TRIP32404_1,ĩ,ẽ,s,t,BR1030,BR921,BR692,BR-participant5,BR-participant1,True,1,BR,2,0.3867650628089905,0.4970163702964782,0.3092285096645355,0.3756818473339081,0.089222066104412,0.1135935559868812,0.021835109218955,0.0423650331795215,0.4395616054534912,0.5379837155342102,0.3896556794643402,0.4870713949203491,0.3716479837894439,0.4706505537033081,0.3639377355575561,0.485232949256897,0.3272305428981781,0.4512872993946075,0.3353942036628723,0.4360594153404236,0.3818275928497314,0.4876177906990051,0.1906913220882415,0.3215194344520569
EN_TRIP36468_0,u,ʊ,z,f,EN1462,EN1342,EN2052,EN-participant3,EN-participant7,False,0,EN,1,0.4405288994312286,0.4653589129447937,0.3024247586727142,0.3253934383392334,0.2114566415548324,0.2025075554847717,0.0401767008006572,0.0441657826304435,0.4105894267559051,0.4352531135082245,0.3813104927539825,0.4003927707672119,0.3557046949863434,0.3653158545494079,0.3613776862621307,0.3501409590244293,0.369726151227951,0.386431872844696,0.3753448128700256,0.3869710862636566,0.409262478351593,0.4539999663829803,0.1147598400712013,0.0896428823471069
FR_TRIP38291_0,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR3486,FR-participant8,FR-participant5,False,0,FR,0,0.4472993612289428,0.4231633841991424,0.2539157569408417,0.3286003768444061,0.0636136978864669,0.1113701537251472,0.0289464090019464,0.0234324522316455,0.4601905047893524,0.4141707420349121,0.4252672791481018,0.3799443244934082,0.3901975154876709,0.3384851813316345,0.3880244195461273,0.3490007519721985,0.3850622773170471,0.3343673050403595,0.3966134786605835,0.3519777953624725,0.4139801561832428,0.3495959937572479,0.3379386961460113,0.2173891514539718
BR_TRIP57043_1,ɔ,o,t,f,BR825,BR828,BR1000,BR-participant1,BR-participant5,True,1,BR,2,0.4826965928077698,0.4884177446365356,0.3019226193428039,0.2748567461967468,0.0947463810443878,0.1049340665340423,0.0235750153660774,0.0139592560008168,0.4991603493690491,0.5607924461364746,0.4581147730350494,0.5185486078262329,0.4418070018291473,0.4988869726657867,0.4501348733901977,0.5178678631782532,0.421984314918518,0.5205344557762146,0.4110824167728424,0.499587744474411,0.4337822198867798,0.4860612452030182,0.209360659122467,0.0756597444415092
GR_TRIP70267_1,ʊ,ʏ,f,t,GR709,GR694,GR424,GR-participant5,GR-participant3,True,1,GR,3,0.5349966287612915,0.5300110578536987,0.3584482371807098,0.3517065048217773,0.1345665603876114,0.1386699378490448,0.0347877405583858,0.0344674997031688,0.6393662095069885,0.6593347191810608,0.5891848206520081,0.5940888524055481,0.5520396828651428,0.5667551755905151,0.5538389086723328,0.5690008997917175,0.5341665148735046,0.5517963767051697,0.5187662839889526,0.5231894850730896,0.4889911711215973,0.504190981388092,0.1911273896694183,0.2981816828250885
GL_TRIP1487_1,ɛ,e,p,p,GLO110,GLO107,GLO52,S04F,S05M,True,1,GL,4,0.4154112040996551,0.4214897155761719,0.2511771619319916,0.2531526386737823,0.0738516077399253,0.0843395739793777,0.0228583291172981,0.0276617184281349,0.4595282077789306,0.4841645956039428,0.4078792631626129,0.4342717826366424,0.378770112991333,0.4068896174430847,0.3784605860710144,0.4028448164463043,0.3959251940250397,0.4051114320755005,0.415018230676651,0.4147274494171142,0.4213178753852844,0.4317180216312408,0.0677938982844352,0.0564829036593437
FR_TRIP19034_0,ɛ̃,e,z,b,FR1962,FR1914,FR1480,FR-participant3,FR-participant4,False,0,FR,0,0.5569188594818115,0.6469139456748962,0.3405743539333343,0.4078072011470794,0.2641242742538452,0.2516477108001709,0.061621181666851,0.0593178160488605,0.5474846363067627,0.6969099640846252,0.522194504737854,0.6565283536911011,0.4874267876148224,0.6323418021202087,0.5060455203056335,0.6539307832717896,0.5026960968971252,0.6571395397186279,0.5085200667381287,0.6473082900047302,0.550161600112915,0.6433591246604919,0.2018256187438964,0.2269531041383743
