filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,HuBERT (Transformer)_layer0_distance_tgt,HuBERT (Transformer)_layer0_distance_oth,HuBERT (Transformer)_layer1_distance_tgt,HuBERT (Transformer)_layer1_distance_oth,HuBERT (Transformer)_layer2_distance_tgt,HuBERT (Transformer)_layer2_distance_oth,HuBERT (Transformer)_layer3_distance_tgt,HuBERT (Transformer)_layer3_distance_oth,HuBERT (Transformer)_layer4_distance_tgt,HuBERT (Transformer)_layer4_distance_oth,HuBERT (Transformer)_layer5_distance_tgt,HuBERT (Transformer)_layer5_distance_oth,HuBERT (Transformer)_layer6_distance_tgt,HuBERT (Transformer)_layer6_distance_oth,HuBERT (Transformer)_layer7_distance_tgt,HuBERT (Transformer)_layer7_distance_oth,HuBERT (Transformer)_layer8_distance_tgt,HuBERT (Transformer)_layer8_distance_oth,HuBERT (Transformer)_layer9_distance_tgt,HuBERT (Transformer)_layer9_distance_oth,HuBERT (Transformer)_layer10_distance_tgt,HuBERT (Transformer)_layer10_distance_oth,HuBERT (Transformer)_layer11_distance_tgt,HuBERT (Transformer)_layer11_distance_oth,HuBERT (Logits)_distance_tgt,HuBERT (Logits)_distance_oth,logits_softmax_distance_tgt,logits_softmax_distance_oth
EN_TRIP6872_1,eɪ,ɛ,z,b,EN1950,EN2085,EN1009,EN-participant7,EN-participant4,True,1,EN,1,0.604171097278595,0.691071093082428,0.5185564160346985,0.6400408744812012,0.486783504486084,0.61665278673172,0.4696350395679474,0.5903449058532715,0.4377216398715973,0.5448514223098755,0.429967999458313,0.5573087930679321,0.4372502863407135,0.5678468942642212,0.4047542512416839,0.6040204763412476,0.3576182425022125,0.5266107320785522,0.3303593695163727,0.3743902742862701,0.3659753799438476,0.3600678145885467,0.4278205633163452,0.4876499772071838,0.3800533711910248,0.4313767254352569,1.790834903717041,2.6926584243774414
FR_TRIP8045_0,i,e,z,f,FR780,FR868,FR2450,FR-participant2,FR-participant1,False,0,FR,0,0.4858196377754211,0.485767126083374,0.4036320745944977,0.4562175273895263,0.3610768020153045,0.4050345122814178,0.3521335422992706,0.4200809299945831,0.3469735383987427,0.4108217656612396,0.3430281579494476,0.4119880497455597,0.3853147029876709,0.4602238237857818,0.3969365060329437,0.4622365236282348,0.3895273506641388,0.4346075057983398,0.4165857136249542,0.4786427021026611,0.5046658515930176,0.6078819632530212,0.6150187849998474,0.6960975527763367,0.523857057094574,0.5979158282279968,1.2785283327102661,1.7239617109298706
GR_TRIP51064_1,yː,uː,z,t,GR43,GR14,GR553,GR-participant6,GR-participant1,True,1,GR,3,0.4256586134433746,0.4692390263080597,0.4007762968540191,0.4553835690021515,0.4230096042156219,0.4693622589111328,0.4126226603984833,0.4932628870010376,0.4056029319763183,0.4897185266017914,0.4038061201572418,0.5099486708641052,0.4059782922267914,0.5132036209106445,0.410571426153183,0.507527768611908,0.3620376884937286,0.4450154304504394,0.3106223046779632,0.4064668715000152,0.4211246073246002,0.5885186791419983,0.4637883901596069,0.6123164296150208,0.3785114288330078,0.585175633430481,1.5357378721237183,2.1744563579559326
ES_TRIP8284_0,y:,ø:,l,s,ES69,ES18,ES126,ES-participant2,ES-participant4,False,0,ES,6,0.5082947611808777,0.6758773922920227,0.4350781738758087,0.579298734664917,0.4138878583908081,0.5763037800788879,0.4154764413833618,0.5658257603645325,0.3925130069255829,0.5194446444511414,0.3671441972255707,0.4943654537200928,0.3606944978237152,0.4919246733188629,0.3445171415805816,0.4884637296199798,0.3138103783130646,0.4713307321071625,0.2370388656854629,0.4229398071765899,0.2560610175132751,0.4705685675144195,0.2826278507709503,0.5829270482063293,0.2863425612449646,0.5212741494178772,0.7181984782218933,2.5901529788970947
BR_TRIP16561_1,ẽ,ũ,m,d,BR553,BR520,BR303,BR-participant3,BR-participant4,True,1,BR,2,0.5300852656364441,0.7334537506103516,0.478739470243454,0.6415413022041321,0.4437147974967956,0.656377911567688,0.4005614221096039,0.6825439929962158,0.3822298943996429,0.6699787378311157,0.3904290199279785,0.6604965925216675,0.3883979618549347,0.7002173662185669,0.3781477510929107,0.6770280003547668,0.3508845567703247,0.6129263043403625,0.2608272731304168,0.4997220635414123,0.2833025157451629,0.5479440689086914,0.3171359002590179,0.6970570087432861,0.2062323689460754,0.6987383961677551,1.2399064302444458,3.2511539459228516
TU_TRIP8718_0,y,œ,d,ʃ,TU8,TU40,TU83,TU-participant2,TU-participant4,False,0,TU,5,0.3782332241535187,0.4457128047943115,0.3238082826137543,0.3819523453712463,0.3242456018924713,0.36435467004776,0.3008507788181305,0.3288362026214599,0.2689771652221679,0.2997889816761017,0.2639523446559906,0.3049027025699615,0.2599538266658783,0.3096581101417541,0.2842156887054443,0.3397424519062042,0.2640691697597503,0.328592985868454,0.2725687026977539,0.3470993936061859,0.2937393188476562,0.3777957558631897,0.371471643447876,0.5014781951904297,0.2805910110473633,0.3771113753318786,1.031190037727356,1.4062012434005737
FR_TRIP30693_1,ɛ̃,ɛ,f,f,FR3111,FR2928,FR1157,FR-participant7,FR-participant4,True,1,FR,0,0.5172936916351318,0.598456084728241,0.463641345500946,0.5397846698760986,0.4851679801940918,0.5505140423774719,0.4732179641723633,0.5446493625640869,0.4344519078731537,0.5202519297599792,0.441380500793457,0.5341469049453735,0.461417406797409,0.5471394062042236,0.4649009704589844,0.547344982624054,0.4257576167583465,0.4898781478404999,0.341499924659729,0.4351156651973724,0.3925913274288177,0.5487824082374573,0.4078443646430969,0.5515995025634766,0.3264857828617096,0.4629769027233124,1.534635066986084,1.7560256719589233
ES_TRIP10681_0,y:,ɤ:,s,t,ES312,ES298,ES228,ES-participant5,ES-participant1,False,0,ES,6,0.4582943618297577,0.5106224417686462,0.3610287606716156,0.4546705186367035,0.3176763653755188,0.436697244644165,0.2934909760951996,0.4273940622806549,0.2797784805297851,0.3986721932888031,0.2722943723201751,0.3868940472602844,0.2590019702911377,0.3878775238990783,0.2870208621025085,0.3864879012107849,0.2677420079708099,0.3591799139976501,0.2694911956787109,0.3494438230991363,0.2962483465671539,0.3849177658557892,0.2780661582946777,0.4463852941989898,0.1928618848323822,0.3445414900779724,0.8957157731056213,2.120769500732422
EN_TRIP37444_1,i,ɪ,f,s,EN1899,EN1763,EN2503,EN-participant1,EN-participant5,True,1,EN,1,0.3659204244613647,0.4284160137176513,0.3202560544013977,0.3599829077720642,0.3226402103900909,0.3768856823444366,0.2927094101905823,0.3509882390499115,0.2733330726623535,0.3397833704948425,0.2547559440135956,0.3416102826595306,0.2536347210407257,0.3732012510299682,0.277764081954956,0.3731900155544281,0.253128319978714,0.2967729270458221,0.2098752558231353,0.2390324473381042,0.2637982070446014,0.2989808320999145,0.346601665019989,0.3873190283775329,0.3162123560905456,0.3524714410305023,1.1590059995651245,1.573399305343628
GR_TRIP72609_0,øː,ʏ,ts,k,GR761,GR670,GR524,GR-participant5,GR-participant1,False,0,GR,3,0.5056819319725037,0.5556102395057678,0.4478881955146789,0.5078608393669128,0.439166396856308,0.5328649878501892,0.4180598258972168,0.4760549366474151,0.4072213172912597,0.4734830856323242,0.3801004588603973,0.4831729829311371,0.380826324224472,0.5181898474693298,0.3945242464542389,0.4972633421421051,0.368378072977066,0.4482203722000122,0.3394262194633484,0.3939348757266998,0.3538662195205688,0.4169104993343353,0.3139667809009552,0.3962920606136322,0.2272582650184631,0.2849767506122589,1.784602165222168,1.9172017574310303
FR_TRIP76116_1,ɔ,œ,f,f,FR3609,FR3566,FR2004,FR-participant5,FR-participant3,True,1,FR,0,0.3529113829135895,0.3505138456821441,0.2881656289100647,0.3011833429336548,0.2958387434482574,0.2961809635162353,0.2770546674728393,0.2790391743183136,0.2662119269371032,0.2753408849239349,0.2636615335941314,0.2845995426177978,0.2566312849521637,0.2990952730178833,0.2379392236471176,0.2803161442279815,0.2128523886203766,0.2663706839084625,0.1613021939992904,0.2372231632471084,0.2010469138622284,0.3000364899635315,0.2216144055128097,0.3017654418945312,0.1677787750959396,0.2402087748050689,0.8368486166000366,1.015188217163086
EN_TRIP2900_0,æ,ʌ,z,b,EN261,EN364,EN980,EN-participant6,EN-participant4,False,0,EN,1,0.427013486623764,0.4430544972419739,0.3698379397392273,0.3990264534950256,0.3429556787014007,0.3692007660865783,0.3527762591838836,0.3713873624801636,0.3557759821414947,0.3551486730575561,0.3626728355884552,0.3522699475288391,0.3669327199459076,0.3444710373878479,0.3641394674777984,0.3711286187171936,0.3269273638725281,0.3576642572879791,0.2647054493427276,0.3065322041511535,0.2950757443904876,0.3024672269821167,0.3379606604576111,0.2972116470336914,0.3146739304065704,0.2520466446876526,1.7753061056137085,1.2047111988067627
TU_TRIP3503_0,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,False,0,TU,5,0.502951979637146,0.5510818362236023,0.4364721179008484,0.4737651944160461,0.4356188178062439,0.479657232761383,0.4139645993709564,0.4849466979503631,0.3918233811855316,0.4498470723628998,0.3854513466358185,0.4574362337589264,0.3684412837028503,0.4765398204326629,0.3747889697551727,0.5070401430130005,0.3505019843578338,0.4929776191711426,0.3378346860408783,0.5312575697898865,0.3997271060943603,0.5825233459472656,0.3842758238315582,0.5032552480697632,0.2469780445098877,0.387357085943222,1.2986465692520142,1.817156195640564
BR_TRIP36955_1,o,ɔ,t,f,BR220,BR341,BR1003,BR-participant4,BR-participant5,True,1,BR,2,0.4482055902481079,0.4088352620601654,0.41120645403862,0.3648674488067627,0.4379572868347168,0.3669109940528869,0.4077810049057007,0.3452991843223572,0.3887459635734558,0.3390050828456878,0.3875399827957153,0.3348360657691955,0.4249706864356994,0.3553775548934936,0.42513307929039,0.3595055341720581,0.378935158252716,0.3456000685691833,0.3082055449485779,0.3744357228279114,0.3595307469367981,0.4934842884540558,0.3988923728466034,0.4490433633327484,0.2800663113594055,0.3365053534507751,1.3648746013641357,1.6302658319473267
GR_TRIP61692_0,ʏ,ʊ,f,s,GR326,GR348,GR548,GR-participant4,GR-participant1,False,0,GR,3,0.4846248924732208,0.5075641870498657,0.418730616569519,0.4524547457695007,0.4088048338890075,0.4468677639961242,0.3792829215526581,0.4347105324268341,0.3527967631816864,0.4321584105491638,0.363908439874649,0.4274906516075134,0.3891355991363525,0.5023547410964966,0.3694543540477752,0.4689158499240875,0.3237190246582031,0.4306875765323639,0.2269117981195449,0.3143101632595062,0.2875008285045624,0.3757025897502899,0.334613561630249,0.4309670329093933,0.2752710878849029,0.4030531048774719,1.6759603023529053,1.9120718240737915
GL_TRIP1523_1,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,True,1,GL,4,0.3861932754516601,0.3824271559715271,0.3314775228500366,0.3322955369949341,0.3195674121379852,0.3272227346897125,0.2844338417053222,0.2897652089595794,0.2735818326473236,0.2821549773216247,0.2535806894302368,0.262368768453598,0.2432989180088043,0.2465511411428451,0.2693672776222229,0.2648380696773529,0.2821781635284424,0.2790760397911072,0.2976380586624145,0.2888932526111603,0.3492819368839264,0.3350113332271576,0.3340764045715332,0.335775762796402,0.194145455956459,0.1967757791280746,1.1516097784042358,1.2466338872909546
BR_TRIP38638_0,ũ,õ,k,b,BR278,BR423,BR902,BR-participant4,BR-participant5,False,0,BR,2,0.4375408887863159,0.4260457158088684,0.3934162259101867,0.3743799924850464,0.3861175775527954,0.395123690366745,0.3652412295341491,0.3760629892349243,0.3540808856487274,0.373148649930954,0.3410364985466003,0.3695792257785797,0.3567925989627838,0.3802846074104309,0.3513621985912323,0.3898181915283203,0.3256344795227051,0.3247566819190979,0.3144688904285431,0.292863130569458,0.3836837708950043,0.3706564605236053,0.4608595669269562,0.4429840743541717,0.4168981313705444,0.3911652266979217,1.9751149415969849,1.722261667251587
BR_TRIP7706_0,ẽ,ɐ̃,l,s,BR143,BR138,BR839,BR-participant2,BR-participant1,False,0,BR,2,0.3824609220027923,0.4305187165737152,0.3239828646183014,0.3728150129318237,0.3364365696907043,0.3859481811523437,0.3230283260345459,0.3753547966480255,0.3000218868255615,0.3553459048271179,0.3048248291015625,0.352032721042633,0.3097188472747803,0.3835788369178772,0.3042405545711517,0.3806236684322357,0.2713854908943176,0.3782229423522949,0.1837256550788879,0.3560766577720642,0.1960357427597046,0.3473192155361175,0.2481805980205536,0.3796427547931671,0.2254748046398162,0.3789578080177307,0.9889726042747498,1.6701054573059082
ES_TRIP16504_1,ø:,ɤ:,m,v,ES339,ES328,ES255,ES-participant5,ES-participant1,True,1,ES,6,0.4539044797420501,0.5009989738464355,0.3890708982944488,0.4686384499073028,0.3877606391906738,0.4160222709178924,0.3418857753276825,0.3546362221240997,0.3099249005317688,0.3219216167926788,0.2834459543228149,0.3007924854755401,0.2955144643783569,0.3098320364952087,0.2811783850193023,0.3139169812202453,0.2562301754951477,0.3274032771587372,0.2066759318113327,0.3313785195350647,0.2181281000375747,0.3358036875724792,0.24829863011837,0.3400271832942962,0.2109705656766891,0.2480475157499313,0.5490897297859192,0.6859972476959229
GR_TRIP55733_0,iː,ɪ,ɡ,s,GR276,GR303,GR488,GR-participant4,GR-participant3,False,0,GR,3,0.4445472061634063,0.5678428411483765,0.4200474917888641,0.4936479330062866,0.4501201510429382,0.4953623414039612,0.424953818321228,0.4202747344970703,0.38248011469841,0.4092617630958557,0.3852785527706146,0.4022261500358581,0.3809715807437897,0.3980050683021545,0.3868663311004638,0.3940407633781433,0.3865034580230713,0.3706108033657074,0.3783887922763824,0.3521914482116699,0.4433956444263458,0.3939003050327301,0.5186502933502197,0.4309977293014526,0.4565906822681427,0.3605842292308807,2.68811297416687,1.45743727684021
FR_TRIP8096_0,o,ɔ,z,f,FR803,FR1021,FR1644,FR-participant2,FR-participant4,False,0,FR,0,0.5393016338348389,0.5865141153335571,0.4696319997310638,0.4928793907165527,0.4313123524188995,0.4429718255996704,0.4044395685195923,0.4109349250793457,0.3751685917377472,0.3738566637039184,0.3518208265304565,0.3471347987651825,0.3670054674148559,0.3470046818256378,0.3871105909347534,0.366168737411499,0.382034569978714,0.3273940682411194,0.388274997472763,0.2836424112319946,0.3956234753131866,0.33599853515625,0.3844214081764221,0.329522043466568,0.3085244297981262,0.2283279299736023,1.2345565557479858,1.0031685829162598
GR_TRIP6830_1,yː,iː,f,t,GR180,GR174,GR764,GR-participant2,GR-participant5,True,1,GR,3,0.5772233605384827,0.5317909717559814,0.5115577578544617,0.4779836535453796,0.4872014224529266,0.4676035046577453,0.4776200652122497,0.4568127393722534,0.4602281153202057,0.4540896415710449,0.4510397911071777,0.4748297035694122,0.4560339748859405,0.4941505193710327,0.440080463886261,0.4724918007850647,0.4255873560905456,0.4653999507427215,0.4309681355953216,0.4900204241275787,0.4760390520095825,0.5433647632598877,0.4525409936904907,0.5427414774894714,0.3630110919475555,0.4328843951225281,1.9727342128753662,2.444978952407837
BR_TRIP14438_0,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,False,0,BR,2,0.4117484986782074,0.548321008682251,0.3885112404823303,0.5124521851539612,0.3807739615440368,0.5236255526542664,0.3735862374305725,0.5522130727767944,0.3533729612827301,0.5592607855796814,0.3435420989990234,0.5729552507400513,0.3464090228080749,0.5742705464363098,0.3531168401241302,0.5616776943206787,0.358051061630249,0.5426556468009949,0.2852041125297546,0.4998693764209747,0.2976866066455841,0.5353639125823975,0.2404602915048599,0.540306568145752,0.1655622124671936,0.5004149079322815,0.7293047904968262,2.499847173690796
ES_TRIP13567_1,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,True,1,ES,6,0.3781096041202545,0.5392045974731445,0.3235272467136383,0.4489572644233703,0.2924827337265014,0.4357844889163971,0.2789483964443207,0.4394224286079407,0.2825691699981689,0.4528255462646484,0.2882433235645294,0.4706074893474579,0.322833776473999,0.4864071309566498,0.3905284404754638,0.491807609796524,0.4606320559978485,0.4947630167007446,0.4168457090854645,0.5516083836555481,0.4179158508777618,0.6215860247612,0.4020583927631378,0.6891281604766846,0.2946934103965759,0.6505187749862671,1.7514828443527222,3.0834250450134277
EN_TRIP22922_0,ɪ,ʊ,z,f,EN720,EN651,EN2197,EN-participant2,EN-participant7,False,0,EN,1,0.532829761505127,0.5231087803840637,0.4589650928974151,0.4608051180839538,0.4040083587169647,0.3914822041988373,0.3761327266693115,0.3751597702503204,0.3314995169639587,0.3439970016479492,0.3202773332595825,0.3419565558433532,0.2914496958255768,0.3360975980758667,0.3230367600917816,0.3375188708305359,0.287797063589096,0.3048382997512817,0.2261628657579422,0.227812647819519,0.2543143928050995,0.2437029182910919,0.249819129705429,0.2611434459686279,0.198564663529396,0.207628384232521,0.67330402135849,0.9204526543617249
TU_TRIP9973_1,ɯ,œ,d,ʃ,TU244,TU206,TU88,TU-participant1,TU-participant4,True,1,TU,5,0.4373729526996612,0.457694262266159,0.3550779521465301,0.3745064437389374,0.3311459124088287,0.3630395531654358,0.3195914328098297,0.3722585141658783,0.3006090819835663,0.3563100099563598,0.3062690496444702,0.37766033411026,0.3058574199676513,0.3845850825309753,0.3085141479969024,0.3772041797637939,0.2777565419673919,0.321706473827362,0.2012349814176559,0.2382722496986389,0.2259341776371002,0.2766731977462768,0.2209364622831344,0.3004546761512756,0.171508640050888,0.2256507575511932,0.7811705470085144,1.1276596784591675
FR_TRIP65129_0,œ,ø,z,b,FR1599,FR1230,FR4446,FR-participant4,FR-participant8,False,0,FR,0,0.5810268521308899,0.4983108937740326,0.5744150876998901,0.4830948114395141,0.5489615797996521,0.4604046642780304,0.5191910266876221,0.4297878444194793,0.4889205396175384,0.4140868484973907,0.4784600436687469,0.3769789934158325,0.4528687298297882,0.3617011308670044,0.4548736214637756,0.3554901480674743,0.4046299457550049,0.3409667909145355,0.2951149344444275,0.265655368566513,0.34074667096138,0.2967779040336609,0.4105951488018036,0.3716391026973724,0.392651230096817,0.3193816244602203,2.02783465385437,1.5593011379241943
ES_TRIP22578_0,ɤ:,æ:,s,t,ES85,ES97,ES13,ES-participant4,ES-participant2,False,0,ES,6,0.4951865375041961,0.5066627860069275,0.4316256642341614,0.444025456905365,0.4157820343971252,0.4128067791461944,0.3818843066692352,0.3804185390472412,0.3542481064796448,0.3455437123775482,0.3503344655036926,0.3491602540016174,0.3617268204689026,0.3391927182674408,0.3390907645225525,0.3336425125598907,0.319815069437027,0.2995932698249817,0.2694539129734039,0.2710188329219818,0.3039042353630066,0.3454473316669464,0.273057609796524,0.3183083534240722,0.2137413918972015,0.2395122051239013,1.2882941961288452,1.6644095182418823
BR_TRIP65865_1,ẽ,ĩ,l,s,BR839,BR688,BR546,BR-participant1,BR-participant3,True,1,BR,2,0.5395888090133667,0.5478468537330627,0.462749034166336,0.4559799432754516,0.3898457288742065,0.4423328936100006,0.380298763513565,0.4746041595935821,0.3681483566761017,0.4731923639774322,0.3698607683181762,0.4768798649311065,0.3970979750156402,0.4832140207290649,0.4177129566669464,0.5176181197166443,0.3713473081588745,0.4723552465438843,0.2477699369192123,0.3633292019367218,0.2298849821090698,0.3801454305648803,0.2462250590324401,0.5009702444076538,0.2196911573410034,0.5012333393096924,0.9476659893989563,1.9519615173339844
GR_TRIP41043_1,ʏ,yː,b,s,GR28,GR4,GR396,GR-participant6,GR-participant3,True,1,GR,3,0.3323848247528076,0.4878566265106201,0.2632624208927154,0.4190733134746551,0.2484029233455658,0.4150654971599579,0.2177200615406036,0.4017652571201324,0.198581725358963,0.3849964737892151,0.1856832355260849,0.3795436024665832,0.2176706939935684,0.3888295590877533,0.2321457713842392,0.40216264128685,0.2423433512449264,0.4262740612030029,0.2287022471427917,0.3022081553936004,0.1779068708419799,0.258909672498703,0.1494118869304657,0.2616814076900482,0.095972292125225,0.1908847987651825,0.45162448287010193,0.831875205039978
TU_TRIP7840_0,i,u,ʃ,t,TU15,TU35,TU166,TU-participant2,TU-participant3,False,0,TU,5,0.3740438222885132,0.3950677216053009,0.347926378250122,0.4452678263187408,0.2882697880268097,0.4614606201648712,0.235474944114685,0.3453575074672699,0.217416912317276,0.3028492331504822,0.2230006158351898,0.301832765340805,0.2355713099241256,0.3024298846721649,0.2202847450971603,0.3004988133907318,0.1673521399497985,0.1980925798416137,0.0895083099603653,0.1066781803965568,0.1062371060252189,0.150520920753479,0.1291701048612594,0.1616796553134918,0.1034092456102371,0.1356794983148574,0.5023244023323059,0.6869800090789795
EN_TRIP31897_1,ɑ,æ,f,s,EN1219,EN1417,EN10,EN-participant3,EN-participant6,True,1,EN,1,0.3196879625320434,0.3968240618705749,0.2972461879253387,0.3689088523387909,0.3028642535209656,0.3836380243301391,0.270343542098999,0.3556247353553772,0.2655692994594574,0.3446608185768127,0.2615242302417755,0.338282436132431,0.2711885869503021,0.3354063332080841,0.2815276682376861,0.3450379073619842,0.2648022174835205,0.3483447730541229,0.2574803829193115,0.3384256362915039,0.3013738095760345,0.3796671032905578,0.2852079570293426,0.370051622390747,0.2073342055082321,0.2577901482582092,1.393339991569519,1.94298255443573
