index,#file_source,#file_extract,onset,offset,speaker,language,#phone,prev_phone,next_phone,context,dataset
TU89,participant4_tur4.wav,TU89.wav,2.90904,3.15,TU-participant4,TU,u,g,g,g_g,WorldVowels
TU95,participant4_tur4.wav,TU95.wav,15.37,15.69,TU-participant4,TU,œ,ʃ,v,ʃ_v,WorldVowels
TU96,participant4_tur4.wav,TU96.wav,17.46,17.85,TU-participant4,TU,œ,t,s,t_s,WorldVowels
TU97,participant4_tur2.wav,TU97.wav,0.92,1.27,TU-participant4,TU,ɯ,d,ʃ,d_ʃ,WorldVowels
TU108,participant4_tur1.wav,TU108.wav,5.4,5.77,TU-participant4,TU,i,t,s,t_s,WorldVowels
TU116,participant4_tur1.wav,TU116.wav,21.64,21.96,TU-participant4,TU,ɯ,t,s,t_s,WorldVowels
TU118,participant4_tur1.wav,TU118.wav,25.65,25.8,TU-participant4,TU,ɯ,p,t,p_t,WorldVowels
TU119,participant4_tur5.wav,TU119.wav,0.81,1.16,TU-participant4,TU,i,b,f,b_f,WorldVowels
TU133,participant3_tur6.wav,TU133.wav,1.74,1.96,TU-participant3,TU,u,g,g,g_g,WorldVowels
TU138,participant3_tur6.wav,TU138.wav,8.96599,9.3,TU-participant3,TU,œ,d,ʃ,d_ʃ,WorldVowels
TU139,participant3_tur6.wav,TU139.wav,10.23,10.61,TU-participant3,TU,œ,ʃ,v,ʃ_v,WorldVowels
TU142,participant3_tur2.wav,TU142.wav,2.07,2.41,TU-participant3,TU,u,g,g,g_g,WorldVowels
TU144,participant3_tur2.wav,TU144.wav,4.87,5.17,TU-participant3,TU,u,t,s,t_s,WorldVowels
TU148,participant3_tur2.wav,TU148.wav,10.64499,11.07774,TU-participant3,TU,œ,ʃ,v,ʃ_v,WorldVowels
TU150,participant3_tur3.wav,TU150.wav,0.89855,1.18716,TU-participant3,TU,i,b,f,b_f,WorldVowels
TU156,participant3_tur3.wav,TU156.wav,9.72521,10.09800,TU-participant3,TU,y,ʃ,t,ʃ_t,WorldVowels
TU157,participant3_tur3.wav,TU157.wav,11.2,11.39,TU-participant3,TU,y,p,t,p_t,WorldVowels
TU163,participant3_tur1.wav,TU163.wav,0.89,1.21,TU-participant3,TU,i,b,f,b_f,WorldVowels
TU164,participant3_tur1.wav,TU164.wav,2.27,2.58,TU-participant3,TU,i,f,z,f_z,WorldVowels
TU169,participant3_tur1.wav,TU169.wav,9.15215,9.4,TU-participant3,TU,y,ʃ,t,ʃ_t,WorldVowels
TU171,participant3_tur1.wav,TU171.wav,12.26988,12.59,TU-participant3,TU,y,d,ʃ,d_ʃ,WorldVowels
TU186,participant3_tur5.wav,TU186.wav,14.98,15.31,TU-participant3,TU,ɯ,t,s,t_s,WorldVowels
TU198,participant1_tur6.wav,TU198.wav,0.78,1.26,TU-participant1,TU,ɯ,ʃ,t,ʃ_t,WorldVowels
TU210,participant1_tur4.wav,TU210.wav,3.35,3.68,TU-participant1,TU,u,g,g,g_g,WorldVowels
TU214,participant1_tur4.wav,TU214.wav,13.68,14.03,TU-participant1,TU,œ,p,t,p_t,WorldVowels
TU216,participant1_tur4.wav,TU216.wav,18.93,19.39,TU-participant1,TU,œ,ʃ,v,ʃ_v,WorldVowels
TU224,participant1_tur3.wav,TU224.wav,16.38,16.85,TU-participant1,TU,y,ʃ,t,ʃ_t,WorldVowels
TU231,participant1_tur1.wav,TU231.wav,0.91,1.45,TU-participant1,TU,i,b,f,b_f,WorldVowels
TU245,participant1_tur2.wav,TU245.wav,5.60256,6.06214,TU-participant1,TU,u,g,g,g_g,WorldVowels
TU247,participant1_tur2.wav,TU247.wav,10.21365,10.78046,TU-participant1,TU,u,t,s,t_s,WorldVowels
TU251,participant1_tur2.wav,TU251.wav,20.8,21.31,TU-participant1,TU,œ,ʃ,v,ʃ_v,WorldVowels
TU253,participant1_tur5.wav,TU253.wav,2.49,2.97517,TU-participant1,TU,i,b,f,b_f,WorldVowels
TU259,participant1_tur5.wav,TU259.wav,16.24,16.76,TU-participant1,TU,y,ʃ,t,ʃ_t,WorldVowels
GR0,participant6_ger2.wav,GR0.wav,0.89,1.27,GR-participant6,GR,iː,b,s,b_s,WorldVowels
GR1,participant6_ger2.wav,GR1.wav,2.89,3.26,GR-participant6,GR,iː,ɡ,s,ɡ_s,WorldVowels
GR3,participant6_ger2.wav,GR3.wav,6.82,7.19,GR-participant6,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR7,participant6_ger2.wav,GR7.wav,14.68,15.09,GR-participant6,GR,yː,z,t,z_t,WorldVowels
GR8,participant6_ger2.wav,GR8.wav,16.66,17.16,GR-participant6,GR,yː,ks,d,ks_d,WorldVowels
GR16,participant6_ger2.wav,GR16.wav,31.96,32.41,GR-participant6,GR,uː,ts,k,ts_k,WorldVowels
GR17,participant6_ger2.wav,GR17.wav,33.99,34.37,GR-participant6,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR18,participant6_ger7.wav,GR18.wav,0.76,1.22,GR-participant6,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR21,participant6_ger7.wav,GR21.wav,6.61,7.07,GR-participant6,GR,aː,b,s,b_s,WorldVowels
GR24,participant6_ger7.wav,GR24.wav,12.87,13.2,GR-participant6,GR,ʊ,f,t,f_t,WorldVowels
GR26,participant6_ger7.wav,GR26.wav,16.68,17.01,GR-participant6,GR,ʏ,ɡ,s,ɡ_s,WorldVowels
GR27,participant6_ger7.wav,GR27.wav,18.55,18.86,GR-participant6,GR,ʏ,n,t,n_t,WorldVowels
GR30,participant6_ger7.wav,GR30.wav,24.43,24.76,GR-participant6,GR,ʏ,f,t,f_t,WorldVowels
GR34,participant6_ger7.wav,GR34.wav,31.82,32.22,GR-participant6,GR,iː,z,t,z_t,WorldVowels
GR39,participant6_ger5.wav,GR39.wav,6.72,7.1,GR-participant6,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR42,participant6_ger5.wav,GR42.wav,12.41675,12.90169,GR-participant6,GR,yː,l,t,l_t,WorldVowels
GR44,participant6_ger5.wav,GR44.wav,16.45,16.94,GR-participant6,GR,yː,ks,d,ks_d,WorldVowels
GR46,participant6_ger5.wav,GR46.wav,20.30638,20.82863,GR-participant6,GR,yː,ɡ,s,ɡ_s,WorldVowels
GR47,participant6_ger5.wav,GR47.wav,22.26,22.69,GR-participant6,GR,ɪ,f,s,f_s,WorldVowels
GR50,participant6_ger5.wav,GR50.wav,28.22,28.61,GR-participant6,GR,uː,z,t,z_t,WorldVowels
GR52,participant6_ger5.wav,GR52.wav,32.14,32.59,GR-participant6,GR,uː,ts,k,ts_k,WorldVowels
GR53,participant6_ger5.wav,GR53.wav,34.24,34.68,GR-participant6,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR56,participant6_ger9.wav,GR56.wav,4.9,5.25,GR-participant6,GR,øː,p,n,p_n,WorldVowels
GR57,participant6_ger9.wav,GR57.wav,6.77,7.27,GR-participant6,GR,øː,ks,d,ks_d,WorldVowels
GR58,participant6_ger9.wav,GR58.wav,8.92,9.3,GR-participant6,GR,øː,ts,l,ts_l,WorldVowels
GR59,participant6_ger9.wav,GR59.wav,10.66,11.08,GR-participant6,GR,øː,n,t,n_t,WorldVowels
GR61,participant6_ger8.wav,GR61.wav,0.79,1.16,GR-participant6,GR,iː,b,s,b_s,WorldVowels
GR64,participant6_ger8.wav,GR64.wav,6.54,6.88,GR-participant6,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR65,participant6_ger8.wav,GR65.wav,8.33205,8.76104,GR-participant6,GR,yː,b,s,b_s,WorldVowels
GR67,participant6_ger8.wav,GR67.wav,12.09968,12.4,GR-participant6,GR,yː,l,t,l_t,WorldVowels
GR68,participant6_ger8.wav,GR68.wav,13.8,14.18,GR-participant6,GR,yː,z,t,z_t,WorldVowels
GR71,participant6_ger8.wav,GR71.wav,19.57,19.98,GR-participant6,GR,yː,ɡ,s,ɡ_s,WorldVowels
GR72,participant6_ger8.wav,GR72.wav,21.49,21.88,GR-participant6,GR,ɪ,f,s,f_s,WorldVowels
GR73,participant6_ger8.wav,GR73.wav,23.3,23.61,GR-participant6,GR,ɪ,f,t,f_t,WorldVowels
GR78,participant6_ger8.wav,GR78.wav,32.95,33.37,GR-participant6,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR79,participant6_ger6.wav,GR79.wav,0.68,1.1,GR-participant6,GR,uː,f,s,f_s,WorldVowels
GR80,participant6_ger6.wav,GR80.wav,2.93,3.24,GR-participant6,GR,øː,l,t,l_t,WorldVowels
GR81,participant6_ger6.wav,GR81.wav,4.81,5.12,GR-participant6,GR,øː,p,n,p_n,WorldVowels
GR82,participant6_ger6.wav,GR82.wav,6.58,7.06,GR-participant6,GR,øː,ks,d,ks_d,WorldVowels
GR83,participant6_ger6.wav,GR83.wav,8.63,9.04,GR-participant6,GR,øː,ts,l,ts_l,WorldVowels
GR84,participant6_ger6.wav,GR84.wav,10.49,10.86,GR-participant6,GR,øː,n,t,n_t,WorldVowels
GR87,participant6_ger4.wav,GR87.wav,3.46,3.95,GR-participant6,GR,aː,f,t,f_t,WorldVowels
GR88,participant6_ger4.wav,GR88.wav,5.3,5.83,GR-participant6,GR,aː,f,s,f_s,WorldVowels
GR89,participant6_ger4.wav,GR89.wav,7.11,7.59,GR-participant6,GR,aː,b,s,b_s,WorldVowels
GR90,participant6_ger4.wav,GR90.wav,9.02216,9.54441,GR-participant6,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR91,participant6_ger4.wav,GR91.wav,10.81,11.25,GR-participant6,GR,ʊ,f,s,f_s,WorldVowels
GR93,participant6_ger4.wav,GR93.wav,14.52438,15.0,GR-participant6,GR,ʊ,z,t,z_t,WorldVowels
GR94,participant6_ger4.wav,GR94.wav,16.61,16.94,GR-participant6,GR,ʏ,ɡ,s,ɡ_s,WorldVowels
GR97,participant6_ger4.wav,GR97.wav,22.16,22.56,GR-participant6,GR,ʏ,f,s,f_s,WorldVowels
GR99,participant6_ger4.wav,GR99.wav,25.90186,26.19,GR-participant6,GR,ʏ,l,t,l_t,WorldVowels
GR100,participant6_ger4.wav,GR100.wav,27.72,28.05,GR-participant6,GR,ʏ,z,t,z_t,WorldVowels
GR102,participant6_ger4.wav,GR102.wav,31.45,31.86,GR-participant6,GR,iː,z,t,z_t,WorldVowels
GR104,participant6_ger1.wav,GR104.wav,0.58,1.03,GR-participant6,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR106,participant6_ger1.wav,GR106.wav,4.3,4.83,GR-participant6,GR,aː,f,s,f_s,WorldVowels
GR108,participant6_ger1.wav,GR108.wav,8.25745,8.53722,GR-participant6,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR113,participant6_ger1.wav,GR113.wav,17.58,17.94,GR-participant6,GR,ʏ,n,t,n_t,WorldVowels
GR114,participant6_ger1.wav,GR114.wav,19.63,19.94,GR-participant6,GR,ʏ,b,s,b_s,WorldVowels
GR117,participant6_ger1.wav,GR117.wav,25.33,25.67,GR-participant6,GR,ʏ,l,t,l_t,WorldVowels
GR118,participant6_ger1.wav,GR118.wav,27.21,27.54,GR-participant6,GR,ʏ,z,t,z_t,WorldVowels
GR124,participant6_ger3.wav,GR124.wav,4.71,5.11,GR-participant6,GR,øː,p,n,p_n,WorldVowels
GR126,participant6_ger3.wav,GR126.wav,8.75,9.19,GR-participant6,GR,øː,ts,l,ts_l,WorldVowels
GR128,participant6_ger3.wav,GR128.wav,12.56,12.99,GR-participant6,GR,øː,ts,k,ts_k,WorldVowels
GR129,participant2_ger9.wav,GR129.wav,0.54,0.93,GR-participant2,GR,iː,b,s,b_s,WorldVowels
GR130,participant2_ger9.wav,GR130.wav,2.79744,3.25000,GR-participant2,GR,iː,ɡ,s,ɡ_s,WorldVowels
GR131,participant2_ger9.wav,GR131.wav,4.47,4.93,GR-participant2,GR,iː,f,s,f_s,WorldVowels
GR132,participant2_ger9.wav,GR132.wav,6.17,6.55,GR-participant2,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR135,participant2_ger9.wav,GR135.wav,11.07574,11.36,GR-participant2,GR,yː,l,t,l_t,WorldVowels
GR136,participant2_ger9.wav,GR136.wav,12.49,12.87,GR-participant2,GR,yː,z,t,z_t,WorldVowels
GR139,participant2_ger9.wav,GR139.wav,18.24,18.62,GR-participant2,GR,yː,ɡ,s,ɡ_s,WorldVowels
GR143,participant2_ger9.wav,GR143.wav,24.53,24.93,GR-participant2,GR,uː,z,t,z_t,WorldVowels
GR145,participant2_ger4.wav,GR145.wav,2.37,2.8,GR-participant2,GR,uː,ts,k,ts_k,WorldVowels
GR146,participant2_ger4.wav,GR146.wav,4.15,4.57,GR-participant2,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR147,participant2_ger4.wav,GR147.wav,5.86,6.32,GR-participant2,GR,uː,f,s,f_s,WorldVowels
GR148,participant2_ger4.wav,GR148.wav,7.51418,7.95,GR-participant2,GR,øː,l,t,l_t,WorldVowels
GR149,participant2_ger4.wav,GR149.wav,9.25,9.71,GR-participant2,GR,øː,p,n,p_n,WorldVowels
GR150,participant2_ger4.wav,GR150.wav,11.06,11.59,GR-participant2,GR,øː,ks,d,ks_d,WorldVowels
GR151,participant2_ger4.wav,GR151.wav,13.0,13.52,GR-participant2,GR,øː,ts,l,ts_l,WorldVowels
GR153,participant2_ger4.wav,GR153.wav,16.53,16.94,GR-participant2,GR,øː,ts,k,ts_k,WorldVowels
GR157,participant2_ger2.wav,GR157.wav,6.16,6.54,GR-participant2,GR,ʏ,z,t,z_t,WorldVowels
GR158,participant2_ger2.wav,GR158.wav,8.34,8.69,GR-participant2,GR,ʏ,ts,k,ts_k,WorldVowels
GR159,participant2_ger2.wav,GR159.wav,10.11,10.55,GR-participant2,GR,iː,z,t,z_t,WorldVowels
GR161,participant2_ger2.wav,GR161.wav,14.33,14.8,GR-participant2,GR,iː,ɡ,s,ɡ_s,WorldVowels
GR164,participant2_ger10.wav,GR164.wav,2.39,2.8,GR-participant2,GR,uː,ts,k,ts_k,WorldVowels
GR165,participant2_ger10.wav,GR165.wav,4.0,4.41,GR-participant2,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR168,participant2_ger10.wav,GR168.wav,9.12,9.56,GR-participant2,GR,øː,p,n,p_n,WorldVowels
GR169,participant2_ger10.wav,GR169.wav,11.27,11.73,GR-participant2,GR,øː,ks,d,ks_d,WorldVowels
GR170,participant2_ger10.wav,GR170.wav,13.2,13.68,GR-participant2,GR,øː,ts,l,ts_l,WorldVowels
GR173,participant2_ger6.wav,GR173.wav,0.56,0.93,GR-participant2,GR,iː,z,t,z_t,WorldVowels
GR178,participant2_ger6.wav,GR178.wav,9.86,10.28,GR-participant2,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR183,participant2_ger6.wav,GR183.wav,18.25,18.68,GR-participant2,GR,yː,ks,d,ks_d,WorldVowels
GR186,participant2_ger6.wav,GR186.wav,23.42,23.9,GR-participant2,GR,ɪ,f,s,f_s,WorldVowels
GR189,participant2_ger6.wav,GR189.wav,28.48,28.84,GR-participant2,GR,uː,z,t,z_t,WorldVowels
GR191,participant2_ger1.wav,GR191.wav,3.59,4.06,GR-participant2,GR,aː,f,t,f_t,WorldVowels
GR192,participant2_ger1.wav,GR192.wav,5.69,6.15,GR-participant2,GR,aː,f,s,f_s,WorldVowels
GR193,participant2_ger1.wav,GR193.wav,7.68,8.1,GR-participant2,GR,aː,b,s,b_s,WorldVowels
GR194,participant2_ger1.wav,GR194.wav,9.64584,10.09207,GR-participant2,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR195,participant2_ger1.wav,GR195.wav,11.61204,12.11405,GR-participant2,GR,ʊ,f,s,f_s,WorldVowels
GR200,participant2_ger1.wav,GR200.wav,21.26,21.63,GR-participant2,GR,ʏ,b,s,b_s,WorldVowels
GR205,participant2_ger8.wav,GR205.wav,7.654,8.11208,GR-participant2,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR207,participant2_ger8.wav,GR207.wav,11.33697,11.70343,GR-participant2,GR,ʊ,f,t,f_t,WorldVowels
GR208,participant2_ger8.wav,GR208.wav,12.65624,13.02271,GR-participant2,GR,ʊ,z,t,z_t,WorldVowels
GR210,participant2_ger8.wav,GR210.wav,15.79,16.02,GR-participant2,GR,ʏ,n,t,n_t,WorldVowels
GR219,participant2_ger3.wav,GR219.wav,2.45,2.77,GR-participant2,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR220,participant2_ger3.wav,GR220.wav,4.06,4.41,GR-participant2,GR,yː,b,s,b_s,WorldVowels
GR222,participant2_ger3.wav,GR222.wav,7.33379,7.66,GR-participant2,GR,yː,l,t,l_t,WorldVowels
GR223,participant2_ger3.wav,GR223.wav,8.9,9.31,GR-participant2,GR,yː,z,t,z_t,WorldVowels
GR225,participant2_ger3.wav,GR225.wav,12.24,12.67,GR-participant2,GR,yː,ts,k,ts_k,WorldVowels
GR227,participant2_ger3.wav,GR227.wav,15.52,15.93,GR-participant2,GR,ɪ,f,s,f_s,WorldVowels
GR228,participant2_ger3.wav,GR228.wav,17.95,18.33,GR-participant2,GR,ɪ,f,t,f_t,WorldVowels
GR229,participant2_ger3.wav,GR229.wav,19.64,19.95,GR-participant2,GR,ɪ,ɡ,s,ɡ_s,WorldVowels
GR231,participant2_ger5.wav,GR231.wav,0.89,1.27,GR-participant2,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR233,participant2_ger5.wav,GR233.wav,4.13,4.63,GR-participant2,GR,aː,f,s,f_s,WorldVowels
GR234,participant2_ger5.wav,GR234.wav,5.85,6.31,GR-participant2,GR,aː,b,s,b_s,WorldVowels
GR235,participant2_ger5.wav,GR235.wav,8.54103,8.9,GR-participant2,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR239,participant2_ger5.wav,GR239.wav,15.13,15.5,GR-participant2,GR,ʏ,ɡ,s,ɡ_s,WorldVowels
GR244,participant2_ger5.wav,GR244.wav,23.77,24.05,GR-participant2,GR,ʏ,l,t,l_t,WorldVowels
GR245,participant2_ger5.wav,GR245.wav,25.4,25.77,GR-participant2,GR,ʏ,z,t,z_t,WorldVowels
GR249,participant2_ger7.wav,GR249.wav,4.14863,4.63436,GR-participant2,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR250,participant2_ger7.wav,GR250.wav,5.76,6.3,GR-participant2,GR,uː,f,s,f_s,WorldVowels
GR252,participant2_ger7.wav,GR252.wav,10.14,10.58,GR-participant2,GR,øː,p,n,p_n,WorldVowels
GR254,participant2_ger7.wav,GR254.wav,13.93,14.38,GR-participant2,GR,øː,ts,l,ts_l,WorldVowels
GR255,participant2_ger7.wav,GR255.wav,15.7,16.04,GR-participant2,GR,øː,n,t,n_t,WorldVowels
GR259,participant4_ger7.wav,GR259.wav,5.25,5.84,GR-participant4,GR,aː,f,s,f_s,WorldVowels
GR261,participant4_ger7.wav,GR261.wav,9.74957,10.29047,GR-participant4,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR266,participant4_ger7.wav,GR266.wav,20.67941,21.18,GR-participant4,GR,ʏ,n,t,n_t,WorldVowels
GR269,participant4_ger7.wav,GR269.wav,27.28,27.74,GR-participant4,GR,ʏ,f,t,f_t,WorldVowels
GR270,participant4_ger7.wav,GR270.wav,29.44566,29.9,GR-participant4,GR,ʏ,l,t,l_t,WorldVowels
GR271,participant4_ger7.wav,GR271.wav,31.6,32.02,GR-participant4,GR,ʏ,z,t,z_t,WorldVowels
GR272,participant4_ger7.wav,GR272.wav,33.8,34.26,GR-participant4,GR,ʏ,ts,k,ts_k,WorldVowels
GR274,participant4_ger2.wav,GR274.wav,2.53141,3.1,GR-participant4,GR,iː,f,t,f_t,WorldVowels
GR275,participant4_ger2.wav,GR275.wav,4.58308,5.10533,GR-participant4,GR,iː,b,s,b_s,WorldVowels
GR277,participant4_ger2.wav,GR277.wav,8.51,9.04081,GR-participant4,GR,iː,f,s,f_s,WorldVowels
GR278,participant4_ger2.wav,GR278.wav,10.57024,10.98058,GR-participant4,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR285,participant4_ger2.wav,GR285.wav,24.93,25.41,GR-participant4,GR,yː,ɡ,s,ɡ_s,WorldVowels
GR287,participant4_ger2.wav,GR287.wav,29.08,29.42,GR-participant4,GR,ɪ,f,t,f_t,WorldVowels
GR288,participant4_ger8.wav,GR288.wav,0.95,1.43096,GR-participant4,GR,iː,z,t,z_t,WorldVowels
GR291,participant4_ger8.wav,GR291.wav,7.59,7.99,GR-participant4,GR,iː,ɡ,s,ɡ_s,WorldVowels
GR293,participant4_ger8.wav,GR293.wav,11.85721,12.4354,GR-participant4,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR296,participant4_ger8.wav,GR296.wav,18.51583,18.96,GR-participant4,GR,yː,l,t,l_t,WorldVowels
GR300,participant4_ger8.wav,GR300.wav,28.21466,28.83016,GR-participant4,GR,yː,ɡ,s,ɡ_s,WorldVowels
GR301,participant4_ger8.wav,GR301.wav,30.4,30.87,GR-participant4,GR,ɪ,f,s,f_s,WorldVowels
GR304,participant4_ger3.wav,GR304.wav,2.89,3.35,GR-participant4,GR,uː,z,t,z_t,WorldVowels
GR305,participant4_ger3.wav,GR305.wav,4.99,5.38,GR-participant4,GR,uː,f,t,f_t,WorldVowels
GR306,participant4_ger3.wav,GR306.wav,6.93,7.4,GR-participant4,GR,uː,ts,k,ts_k,WorldVowels
GR307,participant4_ger3.wav,GR307.wav,9.02,9.44,GR-participant4,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR310,participant4_ger3.wav,GR310.wav,15.07,15.5,GR-participant4,GR,øː,p,n,p_n,WorldVowels
GR311,participant4_ger3.wav,GR311.wav,17.03,17.52611,GR-participant4,GR,øː,ks,d,ks_d,WorldVowels
GR312,participant4_ger3.wav,GR312.wav,19.26,19.86,GR-participant4,GR,øː,ts,l,ts_l,WorldVowels
GR313,participant4_ger3.wav,GR313.wav,21.48,21.84,GR-participant4,GR,øː,n,t,n_t,WorldVowels
GR315,participant4_ger1.wav,GR315.wav,1.55,2.02,GR-participant4,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR319,participant4_ger1.wav,GR319.wav,9.17137,9.60036,GR-participant4,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR320,participant4_ger1.wav,GR320.wav,11.03653,11.50282,GR-participant4,GR,ʊ,f,s,f_s,WorldVowels
GR321,participant4_ger1.wav,GR321.wav,12.92035,13.29338,GR-participant4,GR,ʊ,f,t,f_t,WorldVowels
GR328,participant4_ger1.wav,GR328.wav,26.36815,26.83,GR-participant4,GR,ʏ,l,t,l_t,WorldVowels
GR329,participant4_ger1.wav,GR329.wav,28.21,28.65,GR-participant4,GR,ʏ,z,t,z_t,WorldVowels
GR335,participant4_ger6.wav,GR335.wav,9.31,9.83,GR-participant4,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR336,participant4_ger6.wav,GR336.wav,11.57,12.02,GR-participant4,GR,uː,f,s,f_s,WorldVowels
GR337,participant4_ger6.wav,GR337.wav,13.71,14.2,GR-participant4,GR,øː,l,t,l_t,WorldVowels
GR338,participant4_ger6.wav,GR338.wav,15.96,16.45,GR-participant4,GR,øː,p,n,p_n,WorldVowels
GR339,participant4_ger6.wav,GR339.wav,18.02,18.5,GR-participant4,GR,øː,ks,d,ks_d,WorldVowels
GR340,participant4_ger6.wav,GR340.wav,20.35,20.91,GR-participant4,GR,øː,ts,l,ts_l,WorldVowels
GR342,participant4_ger6.wav,GR342.wav,24.66,25.14371,GR-participant4,GR,øː,ts,k,ts_k,WorldVowels
GR343,participant4_ger4.wav,GR343.wav,0.71,1.21,GR-participant4,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR347,participant4_ger4.wav,GR347.wav,9.26463,9.82418,GR-participant4,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR349,participant4_ger4.wav,GR349.wav,13.5172,13.96,GR-participant4,GR,ʊ,f,t,f_t,WorldVowels
GR351,participant4_ger4.wav,GR351.wav,17.86302,18.38,GR-participant4,GR,ʏ,ɡ,s,ɡ_s,WorldVowels
GR352,participant4_ger4.wav,GR352.wav,19.97065,20.42,GR-participant4,GR,ʏ,n,t,n_t,WorldVowels
GR359,participant4_ger9.wav,GR359.wav,0.98,1.41,GR-participant4,GR,ɪ,ɡ,s,ɡ_s,WorldVowels
GR360,participant4_ger9.wav,GR360.wav,3.08,3.55,GR-participant4,GR,uː,z,t,z_t,WorldVowels
GR362,participant4_ger9.wav,GR362.wav,7.54,7.93,GR-participant4,GR,uː,ts,k,ts_k,WorldVowels
GR363,participant4_ger9.wav,GR363.wav,9.83,10.32,GR-participant4,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR364,participant4_ger9.wav,GR364.wav,12.08,12.5,GR-participant4,GR,uː,f,s,f_s,WorldVowels
GR366,participant4_ger9.wav,GR366.wav,16.37,16.85,GR-participant4,GR,øː,p,n,p_n,WorldVowels
GR368,participant4_ger9.wav,GR368.wav,20.87,21.45,GR-participant4,GR,øː,ts,l,ts_l,WorldVowels
GR371,participant4_ger5.wav,GR371.wav,1.13,1.63613,GR-participant4,GR,iː,z,t,z_t,WorldVowels
GR376,participant4_ger5.wav,GR376.wav,12.47271,12.95765,GR-participant4,GR,iː,d,ɡ,d_ɡ,WorldVowels
GR380,participant4_ger5.wav,GR380.wav,21.06,21.48,GR-participant4,GR,yː,z,t,z_t,WorldVowels
GR381,participant4_ger5.wav,GR381.wav,23.24,23.68,GR-participant4,GR,yː,ks,d,ks_d,WorldVowels
GR384,participant4_ger5.wav,GR384.wav,29.8,30.39839,GR-participant4,GR,ɪ,f,s,f_s,WorldVowels
GR386,participant3_ger7.wav,GR386.wav,0.46,0.95,GR-participant3,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR390,participant3_ger7.wav,GR390.wav,7.73922,8.09,GR-participant3,GR,ʊ,ɡ,s,ɡ_s,WorldVowels
GR392,participant3_ger7.wav,GR392.wav,10.59,11.0,GR-participant3,GR,ʊ,f,t,f_t,WorldVowels
GR393,participant3_ger7.wav,GR393.wav,12.04368,12.46677,GR-participant3,GR,ʊ,z,t,z_t,WorldVowels
GR394,participant3_ger7.wav,GR394.wav,13.7,14.18,GR-participant3,GR,ʏ,ɡ,s,ɡ_s,WorldVowels
GR395,participant3_ger7.wav,GR395.wav,15.14,15.6,GR-participant3,GR,ʏ,n,t,n_t,WorldVowels
GR405,participant3_ger3.wav,GR405.wav,2.9,3.41,GR-participant3,GR,ɪ,f,t,f_t,WorldVowels
GR408,participant3_ger3.wav,GR408.wav,8.63,9.13,GR-participant3,GR,uː,f,t,f_t,WorldVowels
GR410,participant3_ger3.wav,GR410.wav,12.07,12.61,GR-participant3,GR,uː,ɡ,s,ɡ_s,WorldVowels
GR411,participant3_ger3.wav,GR411.wav,13.81,14.32,GR-participant3,GR,uː,f,s,f_s,WorldVowels
GR413,participant3_ger3.wav,GR413.wav,17.96,18.36,GR-participant3,GR,øː,p,n,p_n,WorldVowels
GR415,participant3_ger3.wav,GR415.wav,22.44,23.02,GR-participant3,GR,øː,ts,l,ts_l,WorldVowels
GR416,participant3_ger3.wav,GR416.wav,24.14,24.68,GR-participant3,GR,øː,n,t,n_t,WorldVowels
GR417,participant3_ger3.wav,GR417.wav,25.91,26.48,GR-participant3,GR,øː,ts,k,ts_k,WorldVowels
GR418,participant3_ger1.wav,GR418.wav,1.44,1.81,GR-participant3,GR,aː,ɡ,s,ɡ_s,WorldVowels
GR420,participant3_ger1.wav,GR420.wav,5.83,6.33,GR-participant3,GR,aː,f,s,f_s,WorldVowels
GR429,participant3_ger1.wav,GR429.wav,23.28,23.66,GR-participant3,GR,ʏ,f,s,f_s,WorldVowels
